FlowVolume,03/02/2020,05:20:00,11382.60,G
PT Level,03/02/2020,05:25:00,1.31,G
Flow_cfs,03/02/2020,05:25:00,7.63,G
FlowVolume,03/02/2020,05:25:00,11382.60,G
PT Level,03/02/2020,05:30:00,1.29,G
Flow_cfs,03/02/2020,05:30:00,7.46,G
FlowVolume,03/02/2020,05:30:00,11382.60,G
PT Level,03/02/2020,05:35:00,1.27,G
Flow_cfs,03/02/2020,05:35:00,7.29,G
FlowVolume,03/02/2020,05:35:00,11382.60,G
PT Level,03/02/2020,05:40:00,1.29,G
Flow_cfs,03/02/2020,05:40:00,7.46,G
FlowVolume,03/02/2020,05:40:00,11382.60,G
PT Level,03/02/2020,05:45:00,1.27,G
Flow_cfs,03/02/2020,05:45:00,7.29,G
FlowVolume,03/02/2020,05:45:00,11382.60,G
PT Level,03/02/2020,05:50:00,1.26,G
Flow_cfs,03/02/2020,05:50:00,7.21,G
FlowVolume,03/02/2020,05:50:00,11382.60,G
PT Level,03/02/2020,05:55:00,1.24,G
Flow_cfs,03/02/2020,05:55:00,7.04,G
FlowVolume,03/02/2020,05:55:00,11382.60,G
PT Level,03/02/2020,06:00:00,1.23,G
Flow_cfs,03/02/2020,06:00:00,6.96,G
FlowVolume,03/02/2020,06:00:00,11382.60,G
PT Level,03/02/2020,06:05:00,1.23,G
Flow_cfs,03/02/2020,06:05:00,6.96,G
FlowVolume,03/02/2020,06:05:00,11382.60,G
PT Level,03/02/2020,06:10:00,1.21,G
Flow_cfs,03/02/2020,06:10:00,6.79,G
FlowVolume,03/02/2020,06:10:00,11382.60,G
PT Level,03/02/2020,06:15:00,1.20,G
Flow_cfs,03/02/2020,06:15:00,6.70,G
FlowVolume,03/02/2020,06:15:00,11382.60,G
PT Level,03/02/2020,06:20:00,1.18,G
Flow_cfs,03/02/2020,06:20:00,6.53,G
FlowVolume,03/02/2020,06:20:00,11382.60,G
PT Level,03/02/2020,06:25:00,1.18,G
Flow_cfs,03/02/2020,06:25:00,6.53,G
FlowVolume,03/02/2020,06:25:00,11382.60,G
PT Level,03/02/2020,06:30:00,1.18,G
Flow_cfs,03/02/2020,06:30:00,6.53,G
FlowVolume,03/02/2020,06:30:00,11382.60,G
PT Level,03/02/2020,06:35:00,1.17,G
Flow_cfs,03/02/2020,06:35:00,6.44,G
FlowVolume,03/02/2020,06:35:00,11382.60,G
PT Level,03/02/2020,06:40:00,1.17,G
Flow_cfs,03/02/2020,06:40:00,6.44,G
FlowVolume,03/02/2020,06:40:00,11382.60,G
PT Level,03/02/2020,06:45:00,1.16,G
Flow_cfs,03/02/2020,06:45:00,6.36,G
FlowVolume,03/02/2020,06:45:00,11382.60,G
PT Level,03/02/2020,06:50:00,1.15,G
Flow_cfs,03/02/2020,06:50:00,6.27,G
FlowVolume,03/02/2020,06:50:00,11382.60,G
PT Level,03/02/2020,06:55:00,1.15,G
Flow_cfs,03/02/2020,06:55:00,6.27,G
FlowVolume,03/02/2020,06:55:00,11382.60,G
PT Level,03/02/2020,07:00:00,1.11,G
Flow_cfs,03/02/2020,07:00:00,5.94,G
FlowVolume,03/02/2020,07:00:00,11382.60,G
PT Level,03/02/2020,07:05:00,1.12,G
Flow_cfs,03/02/2020,07:05:00,6.02,G
FlowVolume,03/02/2020,07:05:00,11382.60,G
PT Level,03/02/2020,07:10:00,1.11,G
Flow_cfs,03/02/2020,07:10:00,5.94,G
FlowVolume,03/02/2020,07:10:00,11382.60,G
PT Level,03/02/2020,07:15:00,1.09,G
Flow_cfs,03/02/2020,07:15:00,5.77,G
FlowVolume,03/02/2020,07:15:00,11382.60,G
PT Level,03/02/2020,07:20:00,1.09,G
Flow_cfs,03/02/2020,07:20:00,5.77,G
FlowVolume,03/02/2020,07:20:00,11382.60,G
PT Level,03/02/2020,07:25:00,1.09,G
Flow_cfs,03/02/2020,07:25:00,5.77,G
FlowVolume,03/02/2020,07:25:00,11382.60,G
PT Level,03/02/2020,07:30:00,1.08,G
Flow_cfs,03/02/2020,07:30:00,5.68,G
FlowVolume,03/02/2020,07:30:00,11382.60,G
PT Level,03/02/2020,07:35:00,1.09,G
Flow_cfs,03/02/2020,07:35:00,5.77,G
FlowVolume,03/02/2020,07:35:00,11382.60,G
PT Level,03/02/2020,07:40:00,1.08,G
Flow_cfs,03/02/2020,07:40:00,5.68,G
FlowVolume,03/02/2020,07:40:00,11382.60,G
PT Level,03/02/2020,07:45:00,1.07,G
Flow_cfs,03/02/2020,07:45:00,5.60,G
FlowVolume,03/02/2020,07:45:00,11382.60,G
PT Level,03/02/2020,07:50:00,1.06,G
Flow_cfs,03/02/2020,07:50:00,5.51,G
FlowVolume,03/02/2020,07:50:00,11382.60,G
PT Level,03/02/2020,07:55:00,1.05,G
Flow_cfs,03/02/2020,07:55:00,5.42,G
FlowVolume,03/02/2020,07:55:00,11382.60,G
PT Level,03/02/2020,08:00:00,1.07,G
Flow_cfs,03/02/2020,08:00:00,5.60,G
FlowVolume,03/02/2020,08:00:00,11382.60,G
PT Level,03/02/2020,08:05:00,1.06,G
Flow_cfs,03/02/2020,08:05:00,5.51,G
FlowVolume,03/02/2020,08:05:00,11382.60,G
PT Level,03/02/2020,08:10:00,1.03,G
Flow_cfs,03/02/2020,08:10:00,5.25,G
FlowVolume,03/02/2020,08:10:00,11382.60,G
PT Level,03/02/2020,08:15:00,1.06,G
Flow_cfs,03/02/2020,08:15:00,5.51,G
FlowVolume,03/02/2020,08:15:00,11382.60,G
PT Level,03/02/2020,08:20:00,1.02,G
Flow_cfs,03/02/2020,08:20:00,5.17,G
FlowVolume,03/02/2020,08:20:00,11382.60,G
PT Level,03/02/2020,08:25:00,1.03,G
Flow_cfs,03/02/2020,08:25:00,5.25,G
FlowVolume,03/02/2020,08:25:00,11382.60,G
PT Level,03/02/2020,08:30:00,0.99,G
Flow_cfs,03/02/2020,08:30:00,4.95,G
FlowVolume,03/02/2020,08:30:00,11382.60,G
PT Level,03/02/2020,08:35:00,1.03,G
Flow_cfs,03/02/2020,08:35:00,5.25,G
FlowVolume,03/02/2020,08:35:00,11382.60,G
PT Level,03/02/2020,08:40:00,1.03,G
Flow_cfs,03/02/2020,08:40:00,5.25,G
FlowVolume,03/02/2020,08:40:00,11382.60,G
PT Level,03/02/2020,08:45:00,1.03,G
Flow_cfs,03/02/2020,08:45:00,5.25,G
FlowVolume,03/02/2020,08:45:00,11382.60,G
PT Level,03/02/2020,08:50:00,1.01,G
Flow_cfs,03/02/2020,08:50:00,5.08,G
FlowVolume,03/02/2020,08:50:00,11382.60,G
PT Level,03/02/2020,08:55:00,1.03,G
Flow_cfs,03/02/2020,08:55:00,5.25,G
FlowVolume,03/02/2020,08:55:00,11382.60,G
PT Level,03/02/2020,09:00:00,1.01,G
Flow_cfs,03/02/2020,09:00:00,5.08,G
FlowVolume,03/02/2020,09:00:00,11382.60,G
PT Level,03/02/2020,09:05:00,1.00,G
Flow_cfs,03/02/2020,09:05:00,5.00,G
FlowVolume,03/02/2020,09:05:00,11382.60,G
